Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_FTSE 250,Change %_FTSE 250,local risk covarience_FTSE 250,向量寬度_FTSE 250,Price_GBP_USD,Change %_GBP_USD,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
Apr 12 2013,6384.39,-0.0049,0.09447933107299156,-1.6439066341321682,0.11858483305878063,1.0125813729481001,0.6000874572222826,0.9711083900541884,0.2020351301828309,0.6057636624390624,0.36534472761512593,1588.85,-0.0028000000000000004,4.018245901123454,13.54898404011601,13906.8,-0.0044,1.648989825647695,-0.007255555232849858,1.5343,-0.0027,98.4,-0.0128,1.721,-0.0391,0.42578083374560327,0.004033907999077352,-0.058108979219240076
Apr 15 2013,6343.6,-0.0064,0.12111843790274024,-0.6198383014987874,0.11613631419019692,0.81993065244905,0.5659934498317057,0.9536925253772556,0.2020619818276866,0.5350341929513462,0.41865833242590933,1552.36,-0.023,4.086423252338376,-105.83579293199546,13741.61,-0.011899999999999999,3.1679884094291713,-0.037699062072207135,1.5285,-0.0038,96.78,-0.0165,1.688,-0.0192,-0.16907554991243168,-0.02678497062612395,-0.048884831708806975
Apr 16 2013,6304.58,-0.0062,0.1280365416590121,-0.2762173456507212,0.11619034836263942,0.8460183621050115,0.5630768859663423,0.6522960000077803,0.19966589733179557,0.4025648697478059,0.2497311302599744,1574.57,0.0143,4.004001092361724,129.77946043443626,13659.57,-0.006,-1.1982450931671216,0.007189470559002729,1.5362,0.005,97.54,0.0079,1.722,0.020099999999999996,-0.35848051524186303,-0.024262143956737134,-0.03405971400728448
Apr 17 2013,6244.21,-0.0096,0.0846231883114784,-1.111436270501182,0.11921575178508977,1.1014847852769583,0.47114211971915276,-0.14804940795398797,0.1981147406863994,0.2803078634234779,-0.4283572713774659,1552.01,-0.0143,4.023305262208362,-29.960264643680603,13531.17,-0.009399999999999999,1.1661004352030497,-0.010961344090908666,1.5238,-0.008100000000000001,98.11,0.0058,1.698,-0.0139,-0.32245628949095007,0.02905533539736939,-0.003931163763680745
Apr 18 2013,6243.67,-0.0001,0.05476820245361292,-1.4169297589077523,0.11928318009104008,1.0885165061144562,0.46871822294281146,-1.0829072645548532,0.19991091541643174,0.24122897118311037,-1.3241362357379636,1541.61,-0.0067,4.0500969765375165,-41.30237472696717,13553.04,0.0016,0.5870649157469181,0.000939303865195069,1.528,0.0028000000000000004,98.17,0.0006,1.686,-0.0070999999999999995,-0.16615412480148284,0.07386337179212132,0.032026433965767015
Apr 19 2013,6286.59,0.0069,0.10401982503349994,0.1856400377216926,0.12298670531488536,1.3223365479859654,0.47088086834331333,-0.7177621135476584,0.20546126448581717,0.3463420226834539,-1.0641041362311123,1555.25,0.0088,4.042173284037936,12.323322759972143,13616.72,0.004699999999999999,-1.4840421677662858,-0.006974998188501542,1.5232,-0.0031,99.52,0.0138,1.705,0.0113,0.14793844596165145,0.03249157475002126,0.03799816071145229
Apr 22 2013,6280.62,-0.0009,0.10021957892547714,0.21770314397700452,0.12107599701275022,1.0720779962733233,0.4292043007065931,-1.040084415535794,0.21214003184009922,0.6009825056592736,-1.6410669211950677,1562.5,0.004699999999999999,4.0195967999999995,35.27575630927549,13591.49,-0.0019,-0.4653856995787151,0.0008842328291995587,1.5293,0.004,99.22,-0.003,1.695,-0.0059,0.5009491068853159,0.04333839344063958,0.04922450508950044
Apr 23 2013,6406.12,0.02,0.1752411937873055,1.6092925618724665,0.14188356864919738,2.1476085023401286,0.7049682845220525,1.765710072498726,0.24455149257310516,2.386070177906156,-0.6203601054074301,1578.78,0.0104,4.0576394431143035,-60.060964096001044,13817.46,0.0166,-4.530935181745615,-0.07521352401697722,1.5238,-0.0036,99.47,0.0025,1.706,0.006500000000000001,-0.03340508017994992,-0.05395746158776231,0.017509334497268214
Apr 24 2013,6431.76,0.004,0.1341438183443425,0.45894934323317993,0.14223088605281325,1.8470767065593585,0.7078700197944034,1.0979837161585042,0.26952381019646804,3.1214023907881536,-2.0234186746296494,1578.79,0.0,4.073854027451403,-25.599423605569427,13895.1,0.005600000000000001,2.8437063425237716,0.015924755518133122,1.5268,0.002,99.48,0.0001,1.703,-0.0018,-0.23416555875442283,-0.027330364469581425,-0.006865069834086718
Apr 25 2013,6442.59,0.0017000000000000001,0.12953345513804515,0.0299934807723363,0.1419194601099323,1.628933516685454,0.47733423900366523,-0.5904776406508092,0.2760559375657542,2.639018814761788,-3.229496455412597,1585.16,0.004,4.064315274167908,15.120450154865466,14006.13,0.008,0.7414614886481788,0.005931691909185431,1.5433,0.0108,99.25,-0.0023,1.71,0.0040999999999999995,-0.00805903897771354,-0.036309056154036415,-0.0354071752617255
Apr 26 2013,6426.42,-0.0025,0.1434189527224347,0.2556992096261548,0.14208340323093382,1.5084172045336077,0.4288398217053181,-0.8361697633338337,0.2687302697898902,1.9493865638779666,-2.7855563272118005,1582.24,-0.0018,4.061596218020022,4.30219939942981,13974.98,-0.0022,-0.7341418035142915,0.0016151119677314414,1.548,0.003,98.05,-0.0121,1.665,-0.0263,0.15295503606288474,-0.06298860419693297,-0.05608105125801946
Apr 29 2013,6458.02,0.0049,0.13545244183845473,-0.4404173456119295,0.1424917493456336,1.4523435466194026,0.2921576759058725,-1.2688080518305214,0.2504111248079984,1.1412455650816138,-2.410053616912135,1593.61,0.0072,4.052446960046687,14.58034899888662,13992.8,0.0013,0.9400338541453862,0.001222044010389002,1.5501,0.0014000000000000002,97.77,-0.0029,1.667,0.0012,0.11904894450837016,-0.06601673873906433,-0.07412226926672633
Apr 30 2013,6430.12,-0.0043,0.06386999295443789,-1.7675186443359165,0.1361386959182279,0.9723074563049074,0.5156465297867223,0.20735320966334286,0.2341462962179283,0.5049516602213784,-0.2975984505580355,1597.57,0.0025,4.02493787439674,43.94768996178573,13949.87,-0.0031,-1.4938125095431074,0.004630818779583633,1.5533,0.0021,97.42,-0.0036,1.673,0.0036,0.20791952716129342,0.0022383109422044606,-0.05517542830290083
May 01 2013,6451.29,0.0033,0.0617924267204319,-1.1127853778137848,0.1310039019105515,0.5490197490404357,0.6422502164059191,1.340214447398632,0.21943179358781598,-0.036411432803158346,1.3766258802017903,1582.7,-0.009300000000000001,4.076129399128072,-81.02082619227895,14029.35,0.005699999999999999,4.005600596411614,0.022831923399546195,1.5555,0.0014000000000000002,97.39,-0.0003,1.632,-0.0245,-0.21438703343211937,0.002460031500321695,-0.04256099565400748
May 02 2013,6460.71,0.0015,0.061588180684283456,-0.748108070428112,0.12287644114912187,-0.1561594692260997,0.6713059464448076,1.0324845821367812,0.19338491171049435,-0.9364343778204774,1.9689189599572585,1597.59,0.009399999999999999,4.044035077835991,51.273566753015984,13930.23,-0.0070999999999999995,5.526933869720785,-0.03924123047501757,1.5535,-0.0013,97.97,0.006,1.624,-0.0049,-0.7504136329255515,-0.00045545449129744814,-0.03209167279102273
May 03 2013,6521.46,0.009399999999999999,0.07944870042989975,-0.031022903328773853,0.11103376300169115,-1.1585440188984093,0.5023121224506615,-0.1495070379170177,0.19032328560887923,-0.9929849178818945,0.8434778799648768,1614.42,0.0105,4.039506448136173,7.311110359981285,14106.23,0.0126,5.25102853251506,0.06616295950968976,1.5572,0.0024,99.03,0.0108,1.74,0.07139999999999999,-0.6795118173311141,-0.027704526739075017,-0.028686174834677003
May 08 2013,6583.48,0.004,0.04723299694069768,-1.3518406546786639,0.11083577467301949,-1.2228835496686339,0.22165053826099612,-0.906650739907424,0.18570603531309032,-1.0614745731938284,0.15482383328640448,1632.69,0.0040999999999999995,4.032290269432654,0.9612759231486052,14193.28,0.006500000000000001,2.094525895353344,0.013614418319796736,1.5534,0.0031,99.0,-0.0002,1.767,-0.0073,-0.4028734454647181,-0.0016746624367787455,-0.020549969392723418
May 09 2013,6592.74,0.0014000000000000002,0.052513198340988096,-0.7703864922866254,0.10490572609929823,-1.578949130984471,0.24189802803236454,-0.5290876243283043,0.19735225380789814,-0.6647630925401334,0.1356754682118292,1626.67,-0.0037,4.052905629291743,-33.53438742198432,14281.62,0.0062,-1.124246046564012,-0.006970325488696875,1.5449,-0.0055000000000000005,100.61,0.0163,1.813,0.026000000000000002,-0.025351402599657347,-0.005860200370485923,-0.01759946025025142
May 10 2013,6624.98,0.0049,0.045989520545445535,-0.8719072828217821,0.10506137153813294,-1.4337042614096003,0.2757069953541625,-0.024686192542789327,0.20823406971426697,-0.30990751440443853,0.2852213218616492,1633.7,0.0043,4.055199853094203,-3.7480734260789177,14315.66,0.0024,-0.42979716741295354,-0.0010315132017910884,1.5364,-0.0055000000000000005,101.61,0.009899999999999999,1.9,0.048,0.198089042477391,0.0032525423920276714,-0.011890663255512801
May 13 2013,6631.76,0.001,0.03250593791909338,-1.088335358839947,0.1022473394326354,-1.4917022337294137,0.28060976114870495,0.8916647654719853,0.22139134533242033,0.10855341279730407,0.7831113526746811,1633.77,0.0,4.059176016207912,-6.496136010283408,14299.9,-0.0011,0.25940174944741967,-0.00028534192439216166,1.5299,-0.0042,101.83,0.0022,1.917,0.009000000000000001,-0.4562345789579738,0.021675601750937107,0.002437365979205755
May 14 2013,6686.06,0.008199999999999999,0.046390516272186,0.1972279058011516,0.09958008519990823,-1.525716334606772,0.11784126284762499,-1.6627371510249374,0.23559439270554441,0.5412036292567375,-2.203940780281675,1650.34,0.0101,4.05132275773477,12.960546588565194,14377.69,0.0054,-0.9460230542525826,-0.005108524492963946,1.5212,-0.005699999999999999,102.36,0.0052,1.982,0.0339,-0.38269447538129653,0.008923499378012734,0.01038758164651641
May 15 2013,6693.55,0.0011,0.050392499441880755,0.6202456198704289,0.09419631906988574,-1.6750868122375209,0.12372516125324833,-1.0400419190863959,0.2551853601858362,1.098729120432061,-2.138771039518457,1658.78,0.0051,4.035224683200907,26.703164075281165,14476.01,0.0068000000000000005,4.498913239454723,0.030592610028292118,1.5235,0.0015,102.23,-0.0013,1.94,-0.0212,-0.2953050362565609,0.004515790482507512,0.009349955420469333
May 16 2013,6687.8,-0.0009,0.05798651567390432,1.223760557457707,0.08315173005131189,-1.988959495792174,0.14701733508249437,-0.5107794817299367,0.28867360957279964,1.89635845998273,-2.4071379417126666,1650.47,-0.005,4.05205789865917,-27.782717117399443,14566.54,0.0063,2.636338008583898,0.016608929454078557,1.5271,0.0024,102.25,0.0002,1.879,-0.031400000000000004,0.15877451074545856,0.023230322906686453,0.034563840610088596
May 17 2013,6723.06,0.0053,0.05893484538030071,0.903887878423457,0.08229459597273517,-1.7604993054155336,0.17022924503006057,0.035345258162882365,0.31718724251805774,2.2472566671875747,-2.211911409024692,1667.47,0.0103,4.031892627753423,33.62498427720584,14693.06,0.0087,-1.3063547824619088,-0.011365286607418605,1.5171,-0.006500000000000001,103.21,0.009399999999999999,1.954,0.039900000000000005,0.39670759477868395,0.04812222917589429,0.05781501161872179
May 20 2013,6755.63,0.0048,0.057203321581879775,0.5488260262668953,0.08155429060318901,-1.5762991338136032,0.08740347293011118,-1.3387815383158361,0.34084516851128227,2.30280989089936,-3.641591429215196,1666.29,-0.0007000000000000001,4.054294270505134,-37.32763330074977,14720.92,0.0019,0.34369964648948537,0.0006530293283300222,1.5255,0.0055000000000000005,102.27,-0.0091,1.965,0.005600000000000001,1.3107505264720098,0.08390655895863183,0.08692834087048111
May 21 2013,6803.87,0.0070999999999999995,0.05205289617302723,-0.851447177776549,0.08061210043685771,-1.438597393289378,0.06080079674322988,-1.2907116382686663,0.3615421029519326,2.2385051001645326,-3.529216738433199,1669.16,0.0017000000000000001,4.076223968942462,-36.60417544364918,14805.45,0.005699999999999999,-0.8740547937046573,-0.0049821123241165464,1.5156,-0.006500000000000001,102.5,0.0022,1.93,-0.0178,1.6098893212371284,0.12972020115393063,0.12645908167675912
May 22 2013,6840.27,0.0053,0.0483638708128284,-1.4459628240464524,0.05467955742322654,-2.15246781598519,0.07184792785796863,-0.7364859026416892,0.40073251754157935,2.3689710114989317,-3.105456914140621,1655.35,-0.0083,4.1322197722536025,-92.69265301109681,14824.14,0.0013,-0.17566887522647404,-0.00022836953779441623,1.5048,-0.0070999999999999995,103.16,0.0064,2.037,0.0554,1.373121222561382,0.17440921426563355,0.16786479515407368
May 23 2013,6696.79,-0.021,0.18952925895491687,1.7845944103776687,0.10193476396825121,-0.21081672977147892,0.9634717890301142,1.777926395878528,0.38150028954805476,1.7856684253218749,-0.007742029443346787,1650.51,-0.0029,4.057406498597404,123.48005630229363,14507.72,-0.0213,-5.491873016573242,0.11697689525301005,1.5108,0.004,102.03,-0.011000000000000001,2.016,-0.0103,0.32296410885815136,0.03985706866297231,0.14816948903729843
May 24 2013,6654.34,-0.0063,0.1881360252583219,1.0851306410387564,0.10615171516079651,0.041574842452139264,1.1861138115934853,1.2850421290346805,0.3585136582032312,1.3183281439159944,-0.033286014881313886,1649.6,-0.0006,4.033911251212415,38.7577600862769,14393.01,-0.0079,-6.6973229829385685,0.052908851565214694,1.5126,0.0012,101.29,-0.0073,2.011,-0.0025,-0.38624703831345425,0.04870189232285416,0.12978084302498105
May 28 2013,6762.01,0.016200000000000003,0.2274673515034629,1.0222418547825551,0.11671823562029936,0.6063692850936486,1.3410548058749852,1.0009868163629727,0.33441080152750197,0.9111791866437514,0.0898076297192213,1660.06,0.0063,4.073352770381794,-65.4752883123183,14622.4,0.0159,-3.868401746971629,-0.06150758777684891,1.5042,-0.004,102.38,0.0143,2.167,0.07769999999999999,-1.0850704392607535,-0.0020569352803528618,0.08430053568259843
May 29 2013,6627.17,-0.0199,0.25536898010525855,0.9235090060073425,0.14085401625348412,1.7690095986031495,1.265064457951351,0.5770078483131975,0.3319484467348973,0.8076191799674484,-0.23061133165425085,1648.36,-0.006999999999999999,4.020462762988668,87.18177258653304,14389.56,-0.0159,-2.7509816964365634,0.04374060897334136,1.5131,0.0059,101.16,-0.011899999999999999,2.119,-0.0222,-1.4236152806134308,-0.0456105022444043,0.027985380533896376
May 30 2013,6656.99,0.0045000000000000005,0.2533638095703487,0.9302865034065015,0.1396473347588957,1.6790156805336347,0.5220033772464131,-1.6167703795757145,0.336673221368538,0.7939097727811866,-2.410680152356901,1654.41,0.0037,4.023784914259464,-5.49620028391746,14442.74,0.0037,0.5499003678814108,0.00203463136116122,1.5233,0.0067,100.73,-0.0043,2.119,0.0,-0.8291871435741154,-0.06395404376210942,-0.03336331927022265
May 31 2013,6583.09,-0.0111,0.22259547165205304,-0.24790901613865507,0.14672997756351427,1.8614584832376329,0.4348429844474777,-1.1841532950291604,0.35737079672613686,0.9690594646883751,-2.1532127597175355,1630.74,-0.0143,4.036872830739419,-21.342988920522657,14350.92,-0.0064,2.9470478885567832,-0.018861106486763413,1.52,-0.0022,100.48,-0.0025,2.132,0.0060999999999999995,0.02972496676808014,-0.03476350815826382,-0.04155436412409996
Jun 03 2013,6525.12,-0.0088,0.22539397507475648,-0.7103641759092975,0.15080938578916495,1.8219951780571582,0.2557377771874585,-1.0113167359515494,0.38848533752945263,1.2480414101815496,-2.259358146133099,1640.42,0.0059,3.977713024713183,97.04692900155896,14233.61,-0.008199999999999999,-1.0350840110939874,0.008487688890970695,1.5322,0.008,99.53,-0.0095,2.128,-0.0017000000000000001,0.3843461232644537,-0.04003769685026734,-0.051481639356686926
Jun 04 2013,6558.58,0.0051,0.17032984471313278,-1.6033383227267908,0.14820686538540767,1.5311525919942786,0.5453477618081293,-0.1533618336947158,0.41602610289977854,1.452166776018203,-1.6055286097129189,1631.38,-0.0055000000000000005,4.020265051674042,-69.41852574340646,14259.4,0.0018,-3.0772860163979865,-0.005539114829516375,1.5313,-0.0006,100.03,0.005,2.15,0.0103,0.4206706998403259,0.020834498224732018,-0.03424607328524523
Jun 05 2013,6419.31,-0.0212,0.17710928829397946,-0.9298717671208667,0.1651633746197667,1.865646270307337,0.5573777320020123,0.7520031281316751,0.46285301169665244,1.8262149796817422,-1.074211851550067,1608.9,-0.0138,3.98987506992355,48.894441638366516,13996.88,-0.0184,-3.106977450520053,0.05716838508956897,1.5406,0.0060999999999999995,99.06,-0.0097,2.091,-0.0274,0.34280707831348356,0.00943006955358247,-0.02321912001329232
Jun 06 2013,6336.11,-0.013000000000000001,0.151620249307274,-1.1473056404638116,0.16928921779947423,1.7397079838980596,0.5228684979871998,0.4750858286868377,0.5073378699280758,2.079154722930439,-1.6040688942436012,1622.56,0.0085,3.9050081352923773,137.7016934551557,13840.18,-0.011200000000000002,-0.9012628301017935,0.010094143697140089,1.5602,0.0127,96.96,-0.0212,2.079,-0.005699999999999999,0.14510517901772688,0.030804443257643782,-0.00698507324332151
Jun 07 2013,6411.99,0.012,0.21470646007980276,0.8644790902176946,0.17604722243283397,1.6913295702148818,0.49349881597766015,0.14832756577412842,0.5518929869379656,2.2246545276334957,-2.076326961859367,1643.38,0.0128,3.901708673587362,5.422269376787881,14005.01,0.011899999999999999,-4.161538588366239,-0.049522309201558236,1.5558,-0.0028000000000000004,97.55,0.0060999999999999995,2.179,0.0481,0.1838209909809709,-0.06092965405839085,-0.034055157472377307
Jun 10 2013,6400.45,-0.0018,0.21301554872825584,1.0002854628601388,0.17449961302927966,1.4579767703516349,0.43895200269643225,-1.5345698184559113,0.5855720835707858,2.2079576008606234,-3.7425274193165348,1642.81,-0.0003,3.8960378863045637,9.316026056054397,14025.19,0.0014000000000000002,1.6004008298132506,0.0022405611617385512,1.5572,0.0009,98.77,0.0125,2.213,0.015600000000000001,0.7629722462862456,-0.08453878451643251,-0.056879514012665805
Jun 11 2013,6340.08,-0.009399999999999999,0.19937016828001108,0.3068631971008911,0.17628484963412552,1.343255408028125,0.42450003837141526,-1.126087600873043,0.6129324258914853,2.1276304841651106,-3.2537180850381535,1626.13,-0.0102,3.898876473590672,-4.615911943559695,13806.1,-0.015600000000000001,-3.2673584788417123,0.05097079226993072,1.5648,0.0049,96.03,-0.0277,2.19,-0.0104,1.0638099714501223,-0.09521463218949633,-0.08700880684735005
Jun 12 2013,6299.45,-0.0064,0.15398436284246508,-1.03752859581068,0.17244790883961983,1.1216686985342472,0.4981014753572321,0.5376803003159413,0.6281517955803254,1.9728779362706512,-1.4351976359547098,1612.52,-0.0084,3.9065872051199366,-12.43370880556904,13764.53,-0.003,-1.5274791965875776,0.0045824375897627325,1.5679,0.002,96.03,0.0,2.228,0.0174,0.7490094132951617,-0.0678576203733191,-0.10041261537841595
Jun 13 2013,6304.63,0.0008,0.13104692289405323,-1.35941080545754,0.17235841878572605,1.012012123419855,0.5999634588185279,1.5784325404706063,0.6335085699960817,1.7809094091577005,-0.20247686868709414,1636.36,0.0148,3.852838006306681,87.95303897005942,13677.87,-0.0063,-2.4292314662386727,0.015304158237303639,1.572,0.0026,95.38,-0.0068000000000000005,2.149,-0.0355,0.4715562708811666,-0.02456846707851859,-0.07594623674938314
Jun 14 2013,6308.26,0.0006,0.07146702736227335,-1.4505432620632939,0.17267526199564048,0.9251852263375758,0.9007847356076295,1.6743874863936374,0.6215955099362133,1.4974996052653355,0.1768878811283019,1626.73,-0.0059,3.877877705581135,-40.732830000732974,13822.44,0.0106,-10.95065632406391,-0.11607695703507745,1.5705,-0.001,94.08,-0.013600000000000001,2.13,-0.0088,0.0875625904837668,0.06639877779068247,-0.015911000868456093
Jun 17 2013,6330.49,0.0034999999999999996,0.08651533968031293,-0.8115407775709474,0.17166231845966456,0.8150077349447448,0.820805290652268,0.8379333755661,0.5988625025415195,1.1769449107763499,-0.33901153521024985,1639.04,0.0076,3.862315745802421,25.506674555704194,13907.35,0.0060999999999999995,5.998941701689931,0.036593544380308575,1.5721,0.001,94.51,0.0046,2.178,0.022799999999999997,-0.3785300934849528,0.07721812094956006,0.035256696418049654
Jun 18 2013,6374.21,0.0069,0.07776402767346823,-0.7262451970840061,0.17307580237693823,0.7739831919995761,0.5768743251651098,-0.5946247422319868,0.5657396567520233,0.8084041945737179,-1.4030289368057047,1651.81,0.0078000000000000005,3.858924452570211,5.601772073896427,13994.39,0.0063,-1.2636360044942851,-0.007960906828313996,1.5644,-0.0049,95.33,0.0087,2.185,0.0032,-0.3138855304952,0.1189055968890033,0.09251408847195677
Jun 19 2013,6348.82,-0.004,0.06384039473562123,-0.8424204146333027,0.16905458476947283,0.588668712314031,0.4199622851766786,-1.2506453182745958,0.5161461494599978,0.3224219471135219,-1.5730672653881177,1628.93,-0.0139,3.8975401030124064,-62.90219147480548,14010.36,0.0011,-0.11172176531501293,-0.00012289394184651422,1.5486,-0.0101,96.47,0.012,2.354,0.07730000000000001,-0.05307866861799854,0.1757533047256674,0.15346695699214263
Jun 20 2013,6159.51,-0.0298,0.23280548962599643,1.7765526217684349,0.18974308308591198,1.33340088085532,1.1288038797102249,1.2945135401843995,0.39377165258058267,-0.7498242493341275,2.044337789518527,1588.19,-0.025,3.8783206039579645,30.52421620327368,13667.38,-0.0245,-16.921524477800087,0.41457734970610216,1.5509,0.0015,97.28,0.0084,2.421,0.0285,-0.4500596066536299,-7.620611269398836e-05,0.1262508276977678
Jun 21 2013,6116.17,-0.006999999999999999,0.2284037740493793,1.0644249847126257,0.18052064964255016,0.9177147685799038,1.3502555089319463,1.2804790050261476,0.34463678037583956,-1.1455166328078472,2.425995637833995,1592.43,0.0027,3.8407779305840757,59.784079360782016,13544.94,-0.009000000000000001,1.5486737400748107,-0.013938063660673298,1.5419,-0.0058,97.9,0.0064,2.542,0.05,-0.7294491020100409,-0.0030773331771837,0.08746063571923979
Jun 24 2013,6029.1,-0.014199999999999999,0.21585361706489867,0.6117082381091542,0.18374086443455584,1.0642487341847877,1.3525759206426204,0.8799731497445133,0.2873511617596712,-1.5448941458925307,2.424867295637044,1573.09,-0.0121,3.8326478459592273,12.7893548225029,13272.23,-0.020099999999999996,-22.650588215289034,0.4552768231273095,1.5433,0.0009,97.73,-0.0017000000000000001,2.544,0.0007000000000000001,-0.7840804623324714,-0.009026442413210406,0.04309371402181528
Jun 25 2013,6101.91,0.0121,0.24244484733646107,0.6114261860353342,0.17799763363299886,0.7262005056886065,1.1884658370999928,0.2600609313578334,0.22859132159932685,-1.857825781422442,2.117886712780275,1588.03,0.0095,3.842440004282035,-15.55024118136862,13458.57,0.013999999999999999,-21.353842347294837,-0.2989537928621277,1.5423,-0.0006,97.81,0.0008,2.612,0.026699999999999998,-0.7772981178639615,-0.05687031640867596,-0.011095093634686415
Jun 26 2013,6165.48,0.0104,0.2784607692297066,1.637446888460833,0.17697305414875106,0.5830147534465334,0.3768034304686047,-1.7349366274791256,0.20766171007436035,-1.8359447751772056,0.10100814769807998,1603.26,0.0096,3.8455896111672465,-5.049638734783912,13609.07,0.011200000000000002,-1.5681994516239002,-0.017563833858187685,1.5315,-0.006999999999999999,97.75,-0.0006,2.541,-0.027200000000000002,-0.4688543777456904,-0.11254039220335979,-0.07367332243494182
Jun 27 2013,6243.4,0.0126,0.1984834098860656,-1.1318184370020616,0.18404794941593466,1.0909783631663985,0.4803212003922273,-0.9743101502799641,0.18161535794781097,-1.8199860053531753,0.8456758550732112,1613.2,0.0062,3.8701958839573516,-39.69483926499743,13802.55,0.014199999999999999,-3.819572832556261,-0.0542379342222989,1.5259,-0.0037,98.36,0.0062,2.474,-0.0264,0.30495229132460266,-0.018167273960225355,-0.05241314758746218
Jun 28 2013,6215.47,-0.0045000000000000005,0.1913895608438452,-0.9524520210275071,0.18173618734163433,0.8392564500007932,0.5656256242592824,-0.510376953123397,0.15925409102450144,-1.7538424667874777,1.2434655136640806,1606.28,-0.0043,3.8694810369300496,1.1482444830144232,13798.22,-0.0003,0.10156715557853166,-3.0470146673559496e-05,1.5212,-0.0031,99.14,0.0079,2.487,0.0053,0.9898007837803787,0.006151627158390405,-0.027785252869960003
Jul 01 2013,6307.78,0.0149,0.12335728596236195,-1.427558001951099,0.1906211873130359,1.655487525406978,0.928188839118421,0.6488561223107742,0.1468451942198378,-1.627314290876797,2.2761704131875713,1614.96,0.0054,3.90584286917323,-58.72290459944634,14030.67,0.0168,50.42085160580929,0.847070306977596,1.5217,0.0003,99.67,0.0053,2.477,-0.0042,0.9967923264012949,0.10378422757102293,0.02031433888169662
Jul 02 2013,6303.94,-0.0006,0.13618162871694528,-0.8028726132266932,0.18902313893444767,1.6123472419681444,0.9766032640451996,1.1486583272902033,0.11494747411690517,-1.5972355497252624,2.7458938770154657,1614.08,-0.0005,3.905593279143537,0.4028582751270733,14009.94,-0.0015,0.35591784254947106,-0.0005338767638242067,1.5154,-0.0040999999999999995,100.63,0.0096,2.471,-0.0024,0.42975711036738085,0.11749077733845831,0.06809787512761847
Jul 03 2013,6229.87,-0.011699999999999999,0.18018999972251493,0.4203925742336591,0.17889817509586708,0.12978477573573594,0.5388373906309748,-0.6770092360923001,0.10559608993745899,-1.4600738965236493,0.7830646604313491,1615.41,0.0008,3.856525587931237,79.26443906126133,13967.46,-0.003,-0.3688246006892483,0.001106473802067745,1.528,0.0083,99.92,-0.0070999999999999995,2.503,0.013000000000000001,0.05242003545541194,0.08371003250540693,0.09797965520157506
Jul 05 2013,6375.52,-0.0072,0.277514821225822,1.0963893680475931,0.2040944363459434,2.1946883893036087,1.1579299350304397,1.123009551005938,0.16481125031017937,-0.9439827318500194,2.0669922828559573,1631.89,0.0102,3.9068319555852415,-82.09445831089397,14266.42,-0.0037,0.300032110253354,-0.00111011880793741,1.4889,-0.0121,101.2,0.0115,2.736,0.09300000000000001,-0.6047827731706884,-0.08008195278875085,-0.00010831956516446639
Jul 08 2013,6450.07,0.011699999999999999,0.2713589136181083,0.6813272729169823,0.20827366738576367,2.1315421190360824,1.030238320669244,0.45269680798161566,0.1882417641847014,-0.7493131699628939,1.2020099779445095,1640.46,0.0053,3.9318666715433475,-41.06845014063401,14473.22,0.014499999999999999,3.39112742937174,0.04917134772589023,1.4952,0.0042,100.97,-0.0023,2.638,-0.0359,-0.46214659002478764,-0.11366419793826715,-0.06944679785354371
Jul 09 2013,6513.08,0.0098,0.26883609132703884,0.3679690043997529,0.20734848697936406,1.7646012529331905,0.6541747762713473,-0.7979203569469966,0.20509022472401756,-0.5916503017777759,-0.2062700551692207,1652.32,0.0072,3.94177883218747,-16.378061275496293,14620.58,0.0102,-1.7628665089571673,-0.01798123839136311,1.4867,-0.005699999999999999,101.16,0.0019,2.64,0.0008,0.10341037595571315,-0.15008040993748573,-0.13491672466585047
Jul 10 2013,6504.96,-0.0012,0.23132813058510623,-1.7604164146492847,0.205556230493597,1.4441083794357092,0.2937162506264682,-1.505767219265319,0.2127072777761589,-0.47793122613160166,-1.0278359931337175,1652.62,0.0002,3.936149871113747,9.302533649655743,14531.23,-0.0060999999999999995,-0.6409723756274456,0.003909931491327417,1.5011,0.0097,99.67,-0.0147,2.674,0.0129,0.24335270780188534,-0.14469888721707197,-0.17727078885988756
Jul 11 2013,6543.41,0.0059,0.12520247601385498,-1.7153484845672684,0.20605826973532443,1.327790999038215,1.014703497682148,0.5218514191850353,0.21719800846268061,-0.37489439275313646,0.8967458119381717,1675.02,0.013600000000000001,3.906466788456257,49.71975711294817,14640.95,0.0076,0.6540065372461781,0.004970449683070953,1.5185,0.0116,98.96,-0.0070999999999999995,2.572,-0.0381,-0.09082985464045364,-0.04641730496474758,-0.15606291550487889
