Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_NASDAQ Russia Small Cap,Change %_NASDAQ Russia Small Cap,local risk covarience_NASDAQ Russia Small Cap,向量寬度_NASDAQ Russia Small Cap,Price_USD_RUB,Change %_USD_RUB,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
Jun 08 2016,1951.55,0.0001,0.15816061456633154,-0.23174240921065614,0.14488045634791108,-0.3238354718231816,0.31145770441480686,-0.7702813257053239,0.1942893078921115,-1.0039644432062833,0.23368311750095938,2119.12,0.0033,0.9209247234701197,6.1676079123915315,551.44,0.009000000000000001,0.5674486240137853,0.005107037616124068,63.6131,-0.0155,106.98,-0.0034999999999999996,1.704,-0.006999999999999999,1.5835402146142097,0.013602578012552935,0.009055793986502192
Jun 09 2016,1934.92,-0.0085,0.18531269789196766,0.7975469473982819,0.14797389421253018,0.038304212505939766,0.34628555034655345,-0.3979606373474935,0.17082721132568185,-1.6621265141644965,1.264165876817003,2115.48,-0.0017000000000000001,0.914648212226067,13.277834006568582,540.76,-0.0194,1.7569700432266406,-0.03408521883859683,64.3363,0.011399999999999999,107.09,0.001,1.682,-0.0129,2.063814336315817,-0.023204165732373883,-0.005806525066498175
Jun 10 2016,1903.61,-0.016200000000000003,0.23742501131936303,1.607847642446584,0.15963944803343902,1.3581357673327128,0.4884655460028114,1.749174140808698,0.14912686136499542,-2.038778503730409,3.787952644539107,2096.07,-0.0092,0.9081805474053823,13.556678200692431,534.42,-0.011699999999999999,0.8288646765003722,-0.009697716715054353,65.2705,0.014499999999999999,106.98,-0.001,1.644,-0.0226,1.407597797767401,-0.09082579315896197,-0.04135161838974269
Jun 15 2016,1889.75,0.002,0.11817395652172936,-1.3786240264154548,0.16197984669965002,1.543460948441831,0.7397775591438729,1.5201979840588755,0.15343769757801407,-1.4475336653296262,2.9677316493885018,2071.5,-0.0018,0.9122616461501327,-7.301375209606476,537.59,0.016399999999999998,1.8208229768744641,0.02986149682074121,65.5585,-0.0088,106.02,-0.0008,1.575,-0.0236,-0.8073968957114535,0.01843559935037699,-0.04581049418668265
Jun 16 2016,1869.78,-0.0106,0.10487632716680902,-1.149490306071604,0.1647710286874997,1.7196806853600646,0.9237103310341928,1.4049946267413345,0.1607439991928634,-1.1591915345426038,2.5641861612839385,2077.99,0.0031,0.8998022127151719,25.89057808351413,543.01,0.0101,-3.166593123127813,-0.031982590543590914,65.7658,0.0032,104.25,-0.0167,1.579,0.0025,-1.6989981309446143,0.03430623199810702,-0.03258063341396844
Jun 17 2016,1877.07,0.0039000000000000003,0.13703939579551416,-0.4222464911121478,0.15915019718227782,1.2289752509885508,0.9424831485678978,1.0214429221543122,0.15528219127582193,-1.2709880343632083,2.2924309565175207,2071.22,-0.0033,0.9062629754444241,-13.381660980081733,539.16,-0.0070999999999999995,-0.5034782802331705,0.0035746957896555104,64.8461,-0.013999999999999999,104.12,-0.0012,1.611,0.0203,-2.065981050895097,0.01587973025104658,-0.009189406113033038
Jun 20 2016,1902.7,0.0137,0.1598784413233993,0.3123593253496887,0.16679282074667243,1.7384759808854644,0.6748674217570986,-0.4842092417655372,0.17013486567038946,-0.8702002536767995,0.38599101191126234,2083.25,0.0058,0.9133325333013321,-14.727656405403422,556.48,0.0321,3.5562977418160506,0.11415715751229522,64.2835,-0.0087,103.94,-0.0017000000000000001,1.678,0.0134,-1.218618133259526,0.005788869278263026,0.01906809244126126
Jun 21 2016,1904.02,0.0007000000000000001,0.1376906532775542,0.2935519762087693,0.16018860988485456,1.0153618330578382,0.33305680078540195,-1.5808211465530078,0.17015795118175334,-0.8235350817583118,-0.757286064794696,2088.9,0.0027,0.9114940877974053,3.840328813152837,553.02,-0.0062,-0.7963641754441697,0.004937457887753852,63.7824,-0.0078000000000000005,104.75,0.0078000000000000005,1.709,0.018500000000000003,-0.09215986041254415,0.04938022913183393,0.05553912759238658
Jun 22 2016,1896.7,-0.0038,0.14356296179725342,0.3478723141304716,0.15853865940620226,0.7809858786363565,0.31730578310849267,-1.0531907385378558,0.1708493508813485,-0.750102405594578,-0.30308833294327786,2085.45,-0.0017000000000000001,0.9094919561725288,4.175345397098681,553.02,0.0,-0.0,-0.0,64.8807,0.0172,104.41,-0.0032,1.687,-0.0129,0.8550922206763154,0.07261620475935751,0.07956961068450458
Jun 23 2016,1919.27,0.011899999999999999,0.1177413436308575,-1.4183843073079814,0.16172316990527533,0.9741142959094216,0.2399693389912956,-0.8777355969778112,0.17201582659578563,-0.6591635934581832,-0.21857200351962802,2113.32,0.0134,0.9081776541176915,2.777540818528678,553.68,0.0012,0.07241544627976688,8.689853553572026e-05,63.83,-0.016200000000000003,106.16,0.0168,1.744,0.0338,1.2965536386861705,0.12873086770510467,0.10728965217104613
Jun 24 2016,1884.41,-0.0182,0.20572223020373767,1.5932470539296684,0.1720358460199196,1.6715523411632685,0.5261100532057147,0.6059318819037065,0.18501007217995197,-0.28616926972689855,0.892101151630605,2037.41,-0.0359,0.9249046583652775,-34.07976572407415,545.18,-0.0154,0.705111777089557,-0.010858721367179178,65.2733,0.0226,102.23,-0.037000000000000005,1.562,-0.10439999999999999,1.0165381116953043,0.04611345441711426,0.09891655857429119
Jun 27 2016,1841.73,-0.0226,0.2236193640989071,1.2548680600454907,0.1859544799986786,2.289285241422746,0.7331131920609838,1.5192219638380808,0.21784298336838387,0.5653673877233565,0.9538545761147244,2000.54,-0.0181,0.920616433562938,8.57876524607218,545.48,0.0006,-0.21072936385533989,-0.0001264376183132039,65.4441,0.0026,102.0,-0.0022,1.444,-0.0429,0.5621896737109553,0.0023939143119264816,0.06034596780917126
Jun 28 2016,1857.23,0.0084,0.2447085123161832,1.0654795479196901,0.18850178192652106,2.054084396920543,0.8587391575387777,1.2265783323471366,0.2458610827953099,1.2360588510868338,-0.00948051873969713,2036.09,0.0178,0.9121551601353575,17.22791421316242,556.94,0.021,0.9651674430948859,0.020268516304992604,64.078,-0.0209,102.76,0.0075,1.465,0.014499999999999999,-0.024144972221402217,-0.041427744088014445,0.016209885818780634
Jun 29 2016,1888.15,0.0166,0.2891043825333674,1.1535277296901272,0.18842058553308766,1.7665728950469979,1.0035752803203195,1.1096809443097106,0.2650907520317809,1.6048607823507377,-0.49517983804102705,2070.77,0.017,0.9118105825369308,0.7135409534939754,573.87,0.0304,7.389628198138727,0.2246446972234173,63.8232,-0.004,102.83,0.0007000000000000001,1.517,0.0355,-0.5371960667740445,-0.12409704698921378,-0.051171831012457314
Jun 30 2016,1891.09,0.0016,0.2692065675276136,0.676285571410052,0.18820955761848915,1.5497566566749972,0.5336454472171565,-0.9531587306476816,0.27619730992709735,1.7335912798354138,-2.6867500104830953,2098.86,0.013600000000000001,0.9010081663379167,22.672759263462694,570.78,-0.0054,2.3103910613663126,-0.012476111731378088,63.9731,0.0023,103.29,0.0045000000000000005,1.475,-0.0277,-0.3898330665032907,-0.1384931016663244,-0.11575874547467294
Jul 01 2016,1896.62,0.0029,0.23253959662818638,-0.7154063491645072,0.1884136694672265,1.425606229128518,0.42817050895314096,-1.2096567933012314,0.27205077289818363,1.5684211825085514,-2.778077975809783,2102.95,0.0019,0.9018854466344897,-1.844876599678173,570.85,0.0001,0.04626795807576919,4.626795807576919e-06,63.804,-0.0026,102.53,-0.0074,1.456,-0.0129,-0.1195507247928482,-0.1266345791312417,-0.14593066712390726
Jul 05 2016,1895.64,-0.0062,0.13104596140285912,-0.83946431044689,0.18240767902810745,0.8871509505542404,1.3659806556456455,1.1023045815854937,0.23889142451109757,0.8722531228347229,0.23005145875077082,2088.55,-0.0068000000000000005,0.9076344832539321,-12.007150431536502,579.89,-0.0062,1.0001389029985048,-0.00620086119859073,64.3284,0.0062,101.72,-0.008199999999999999,1.375,-0.045700000000000005,-0.8543125032426004,-0.018163683457981458,-0.0903984902832911
