Date,Price,Open,High,Low,Vol.,Change %
Feb 10 2015,6829.12,6837.15,6843.90,6788.89,795.91M,-0.12%
Feb 11 2015,6818.17,6829.12,6838.33,6786.12,641.79M,-0.16%
Feb 12 2015,6828.11,6818.17,6854.62,6817.23,834.91M,0.15%
Feb 13 2015,6873.52,6828.11,6887.57,6828.11,757.58M,0.67%
Feb 16 2015,6857.05,6873.52,6878.66,6851.77,428.64M,-0.24%
Feb 17 2015,6898.13,6857.05,6898.13,6819.78,631.89M,0.60%
Feb 18 2015,6898.08,6898.13,6921.32,6876.30,698.36M,-0.00%
Feb 19 2015,6888.90,6898.08,6907.30,6858.67,661.61M,-0.13%
Feb 20 2015,6915.20,6888.90,6920.51,6884.77,787.66M,0.38%
Feb 23 2015,6912.16,6915.20,6943.61,6885.89,700.28M,-0.04%
Feb 24 2015,6949.63,6912.16,6958.89,6899.59,857.36M,0.54%
Feb 25 2015,6935.38,6949.63,6955.41,6904.88,718.03M,-0.21%
Feb 26 2015,6949.73,6935.38,6949.98,6920.54,806.28M,0.21%
Feb 27 2015,6946.66,6949.73,6967.24,6929.84,908.71M,-0.04%
Mar 02 2015,6940.64,6946.66,6974.26,6924.33,802.78M,-0.09%
Mar 03 2015,6889.13,6940.64,6963.55,6889.13,808.29M,-0.74%
Mar 04 2015,6919.24,6889.13,6919.24,6862.87,764.09M,0.44%
Mar 05 2015,6961.14,6919.24,6968.64,6914.06,823.10M,0.61%
Mar 06 2015,6911.80,6961.14,6961.23,6911.80,771.79M,-0.71%
Mar 09 2015,6876.47,6911.80,6911.80,6859.81,691.32M,-0.51%
Mar 10 2015,6702.84,6876.47,6876.86,6702.84,914.71M,-2.52%
Mar 11 2015,6721.51,6702.84,6738.95,6693.80,769.93M,0.28%
Mar 12 2015,6761.07,6721.51,6799.84,6721.51,872.09M,0.59%
Mar 13 2015,6740.58,6761.07,6777.77,6713.50,732.04M,-0.30%
Mar 16 2015,6804.08,6740.58,6809.08,6740.58,706.94M,0.94%
Mar 17 2015,6837.61,6804.08,6846.90,6798.47,780.79M,0.49%
Mar 18 2015,6945.20,6837.61,6945.20,6837.26,796.53M,1.57%
Mar 19 2015,6962.32,6945.20,6982.79,6929.73,834.20M,0.25%
Mar 20 2015,7022.51,6962.32,7024.21,6960.81,1.46B,0.86%
Mar 23 2015,7037.67,7022.51,7037.67,6991.43,694.42M,0.22%
Mar 24 2015,7019.68,7037.67,7065.08,7012.51,722.19M,-0.26%
Mar 25 2015,6990.97,7019.68,7035.11,6983.94,665.75M,-0.41%
Mar 26 2015,6895.33,6990.97,6990.97,6876.84,965.48M,-1.37%
