Date,Price,Open,High,Low,Vol.,Change %
Aug 16 2016,16596.51,16878.66,16887.57,16596.51,1.10B,-1.62%
Aug 17 2016,16745.64,16596.26,16772.11,16596.26,1.17B,0.90%
Aug 18 2016,16486.01,16649.91,16714.61,16481.41,1.30B,-1.55%
Aug 19 2016,16545.82,16558.38,16613.04,16452.62,1.22B,0.36%
Aug 22 2016,16598.19,16599.26,16631.23,16540.94,952.95M,0.32%
Aug 23 2016,16497.36,16549.82,16663.64,16452.01,1.08B,-0.61%
Aug 24 2016,16597.30,16550.21,16648.07,16544.39,911.06M,0.61%
Aug 25 2016,16555.95,16580.15,16628.79,16520.84,929.03M,-0.25%
Aug 26 2016,16360.71,16485.55,16490.53,16320.43,1.05B,-1.18%
Aug 29 2016,16737.49,16631.06,16764.64,16616.65,1.14B,2.30%
Aug 30 2016,16725.36,16690.98,16752.16,16677.85,1.04B,-0.07%
Aug 31 2016,16887.40,16857.83,16917.86,16836.96,1.50B,0.97%
Sep 01 2016,16926.84,16885.16,16941.18,16864.56,1.31B,0.23%
Sep 02 2016,16925.68,16903.78,16946.49,16848.12,1.16B,-0.01%
Sep 05 2016,17037.63,17131.52,17156.36,17009.21,1.27B,0.66%
Sep 06 2016,17081.98,17035.03,17097.59,17022.64,1.08B,0.26%
Sep 07 2016,17012.44,16937.38,17024.26,16903.20,1.32B,-0.41%
Sep 08 2016,16958.77,16984.00,17001.84,16836.65,1.11B,-0.32%
Sep 09 2016,16965.76,16994.37,17029.78,16902.09,1.24B,0.04%
Sep 12 2016,16672.92,16748.36,16802.00,16601.54,1.13B,-1.73%
Sep 13 2016,16729.04,16764.65,16787.06,16658.40,982.28M,0.34%
Sep 14 2016,16614.24,16632.06,16706.61,16585.80,1.16B,-0.69%
Sep 15 2016,16405.01,16512.42,16528.02,16359.78,1.18B,-1.26%
Sep 16 2016,16519.29,16458.74,16532.84,16415.86,1.27B,0.70%
Sep 20 2016,16492.15,16403.22,16591.70,16403.22,1.21B,-0.16%
Sep 21 2016,16807.62,16471.85,16823.63,16399.65,1.91B,1.91%
Sep 23 2016,16754.02,16759.84,16808.59,16725.53,1.38B,-0.32%
Sep 26 2016,16544.56,16707.45,16707.45,16514.93,1.03B,-1.25%
Sep 27 2016,16683.93,16390.91,16683.93,16285.41,1.57B,0.84%
Sep 28 2016,16465.40,16504.99,16515.84,16385.03,1.12B,-1.31%
Sep 29 2016,16693.71,16606.30,16756.43,16584.14,1.23B,1.39%
Sep 30 2016,16449.84,16474.45,16497.55,16407.78,1.24B,-1.46%
Oct 03 2016,16598.67,16566.03,16652.16,16554.83,992.12M,0.90%
Oct 04 2016,16735.65,16661.51,16747.20,16637.82,1.00B,0.83%
Oct 05 2016,16819.24,16787.89,16844.35,16728.19,1.15B,0.50%
Oct 06 2016,16899.10,16913.60,16971.28,16888.77,1.11B,0.47%
Oct 07 2016,16860.09,16883.12,16895.13,16820.21,1.00B,-0.23%
Oct 11 2016,17024.76,16936.31,17074.46,16931.12,1.12B,0.98%
Oct 12 2016,16840.00,16850.73,16951.54,16839.41,1.16B,-1.09%
Oct 13 2016,16774.24,16923.82,16974.25,16739.73,1.11B,-0.39%
Oct 14 2016,16856.37,16751.04,16866.56,16727.78,1.09B,0.49%
Oct 17 2016,16900.12,16871.84,16954.44,16821.49,951.27M,0.26%
Oct 18 2016,16963.61,16862.31,16966.90,16844.17,986.43M,0.38%
Oct 19 2016,16998.91,16952.91,17016.66,16938.46,1.02B,0.21%
Oct 20 2016,17235.50,16999.36,17235.50,16992.14,1.12B,1.39%
Oct 21 2016,17184.59,17283.75,17288.89,17151.98,1.14B,-0.30%
Oct 24 2016,17234.42,17216.56,17244.74,17162.21,877.17M,0.29%
Oct 25 2016,17365.25,17298.63,17381.80,17298.63,1.08B,0.76%
Oct 26 2016,17391.84,17329.03,17391.84,17295.46,980.81M,0.15%
Oct 27 2016,17336.42,17346.39,17414.21,17278.12,1.08B,-0.32%
Oct 28 2016,17446.41,17448.25,17461.03,17406.72,1.68B,0.63%
Oct 31 2016,17425.02,17360.89,17433.13,17327.62,1.57B,-0.12%
Nov 01 2016,17442.40,17380.54,17473.12,17339.64,1.23B,0.10%
Nov 02 2016,17134.68,17238.00,17283.60,17080.59,1.35B,-1.76%
Nov 04 2016,16905.36,16964.50,16996.09,16801.98,1.35B,-1.34%
Nov 07 2016,17177.21,17126.03,17186.89,17056.84,1.13B,1.61%
Nov 08 2016,17171.38,17242.70,17247.04,17130.83,1.03B,-0.03%
Nov 09 2016,16251.54,17281.95,17427.71,16111.81,2.75B,-5.36%
Nov 10 2016,17344.42,16562.86,17393.82,16560.66,2.29B,6.72%
Nov 11 2016,17374.79,17526.61,17621.73,17333.49,2.49B,0.18%
Nov 14 2016,17672.62,17467.49,17697.33,17455.78,1.65B,1.71%
Nov 15 2016,17668.15,17690.22,17727.58,17605.77,1.73B,-0.03%
