Date,Price,Open,High,Low,Vol.,Change %
Jun 14 2016,19537.14,19706.68,19712.95,19513.99,20.05M,-1.33%
Jun 15 2016,19674.36,19636.31,19787.15,19636.31,19.33M,0.70%
Jun 16 2016,19468.39,19569.30,19598.34,19372.32,20.35M,-1.05%
Jun 17 2016,19690.11,19572.98,19754.94,19564.75,33.12M,1.14%
Jun 20 2016,20343.58,19856.00,20380.22,19854.24,16.51M,3.32%
Jun 21 2016,20404.73,20332.12,20455.90,20259.16,13.22M,0.30%
Jun 22 2016,20494.24,20510.10,20612.94,20458.42,13.73M,0.44%
Jun 23 2016,20771.74,20579.08,20922.32,20555.30,15.94M,1.35%
Jun 24 2016,19828.60,19378.39,20051.71,19229.09,36.84M,-4.54%
Jun 27 2016,18920.99,19776.89,19831.86,18853.13,32.38M,-4.58%
Jun 28 2016,19276.46,19193.20,19420.05,19193.20,23.87M,1.88%
Jun 29 2016,19664.40,19425.36,19664.65,19348.99,20.03M,2.01%
Jun 30 2016,19843.43,19668.62,19927.94,19547.21,26.46M,0.91%
Jul 01 2016,20105.23,19929.23,20135.37,19800.48,18.87M,1.32%
Jul 04 2016,19891.29,20166.76,20197.33,19881.53,12.46M,-1.06%
Jul 05 2016,19482.28,19813.50,19816.23,19429.20,16.97M,-2.06%
Jul 06 2016,19206.60,19386.98,19444.33,19122.53,19.53M,-1.42%
Jul 07 2016,19404.35,19303.39,19528.44,19303.39,15.48M,1.03%
Jul 08 2016,19720.74,19355.90,19728.66,19345.41,16.32M,1.63%
Jul 11 2016,20173.25,19851.60,20199.01,19851.60,15.25M,2.29%
Jul 12 2016,20320.45,20198.99,20408.97,20195.77,16.04M,0.73%
Jul 13 2016,20376.60,20306.93,20459.18,20238.25,16.07M,0.28%
Jul 14 2016,20562.03,20484.88,20604.90,20452.52,17.17M,0.91%
Jul 15 2016,20554.12,20532.91,20599.74,20431.26,14.56M,-0.04%
Jul 18 2016,20629.02,20577.44,20718.30,20551.34,12.34M,0.36%
Jul 19 2016,20727.24,20599.31,20736.94,20533.31,16.74M,0.48%
Jul 20 2016,20874.40,20794.34,20911.61,20696.24,15.38M,0.71%
Jul 21 2016,20783.90,20899.45,20899.45,20677.72,16.18M,-0.43%
Jul 22 2016,20809.93,20744.63,20861.25,20682.45,12.83M,0.13%
Jul 25 2016,20878.95,20805.22,20947.90,20733.64,12.05M,0.33%
Jul 26 2016,21008.54,20890.77,21047.00,20831.93,14.42M,0.62%
Jul 27 2016,21217.66,21074.04,21262.04,21063.19,15.47M,1.00%
Jul 28 2016,21088.49,21188.95,21353.26,21088.27,17.72M,-0.61%
Jul 29 2016,21164.44,21114.21,21164.44,21059.66,15.08M,0.36%
Aug 01 2016,21173.98,21246.03,21360.75,21061.20,14.31M,0.05%
Aug 02 2016,20882.20,21141.18,21144.46,20828.80,17.44M,-1.38%
Aug 03 2016,20814.74,20867.12,20878.22,20717.91,13.18M,-0.32%
Aug 04 2016,20951.06,20891.14,20987.68,20802.57,16.70M,0.65%
Aug 05 2016,21212.89,20976.14,21215.31,20976.14,15.89M,1.25%
Aug 08 2016,21282.41,21232.37,21362.67,21226.49,15.65M,0.33%
Aug 09 2016,21576.41,21274.15,21577.15,21269.52,14.93M,1.38%
Aug 10 2016,21630.18,21547.59,21636.05,21508.66,18.78M,0.25%
Aug 11 2016,21838.18,21666.85,21838.18,21606.65,21.68M,0.96%
Aug 12 2016,21837.61,21834.36,21850.36,21762.57,18.03M,-0.00%
Aug 15 2016,21850.11,21861.38,21947.54,21820.53,14.59M,0.06%
Aug 16 2016,21677.55,21745.63,21839.00,21662.03,17.98M,-0.79%
Aug 17 2016,21469.98,21693.87,21710.71,21469.63,15.02M,-0.96%
Aug 18 2016,21687.64,21525.57,21744.83,21525.47,14.76M,1.01%
Aug 19 2016,21581.99,21707.47,21708.28,21453.03,14.81M,-0.49%
Aug 22 2016,21515.74,21591.61,21679.98,21373.86,13.96M,-0.31%
Aug 23 2016,21697.61,21567.11,21742.30,21542.94,13.36M,0.85%
Aug 24 2016,21653.29,21589.23,21736.61,21505.41,16.81M,-0.20%
Aug 25 2016,21480.32,21575.17,21577.54,21428.31,12.97M,-0.80%
Aug 26 2016,21560.14,21453.79,21578.64,21388.48,10.99M,0.37%
Aug 29 2016,21518.14,21480.06,21522.00,21303.26,7.71M,-0.19%
Aug 30 2016,21599.80,21596.17,21717.52,21593.39,16.28M,0.38%
Aug 31 2016,21396.96,21573.95,21609.69,21393.34,23.22M,-0.94%
Sep 01 2016,21452.80,21433.91,21613.99,21396.52,18.04M,0.26%
Sep 02 2016,21733.31,21513.44,21735.58,21402.29,15.89M,1.31%
Sep 05 2016,21772.29,21787.98,21835.97,21732.84,14.27M,0.18%
Sep 06 2016,21775.48,21816.99,21858.66,21744.32,14.92M,0.01%
Sep 07 2016,21787.62,21807.57,21833.45,21735.93,15.00M,0.06%
Sep 08 2016,21674.71,21782.69,21830.58,21574.56,15.65M,-0.52%
Sep 09 2016,21315.42,21629.22,21629.22,21262.76,17.90M,-1.66%
Sep 12 2016,21164.70,21113.83,21173.69,20886.38,20.12M,-0.71%
Sep 13 2016,21060.77,21231.45,21303.00,21044.23,15.01M,-0.49%
Sep 14 2016,21077.25,21115.97,21159.64,21034.63,16.81M,0.08%
