Date,Price,Open,High,Low,Vol.,Change %
Sep 03 2014,15657.63,15619.08,15685.13,15619.08,153.23M,0.25%
Sep 04 2014,15576.79,15657.51,15674.23,15541.88,159.22M,-0.52%
Sep 05 2014,15569.92,15576.79,15589.90,15525.16,151.72M,-0.04%
Sep 08 2014,15509.39,15569.92,15569.92,15482.36,132.82M,-0.39%
Sep 09 2014,15536.81,15510.11,15564.23,15500.06,163.20M,0.18%
Sep 10 2014,15471.89,15536.81,15536.81,15434.11,135.97M,-0.42%
Sep 11 2014,15534.32,15471.56,15546.54,15432.28,164.48M,0.40%
Sep 12 2014,15531.58,15534.07,15580.46,15498.12,147.28M,-0.02%
Sep 15 2014,15482.56,15530.85,15530.85,15442.05,149.60M,-0.32%
Sep 16 2014,15510.54,15482.15,15556.18,15442.71,182.34M,0.18%
Sep 17 2014,15458.88,15509.68,15520.40,15428.34,152.94M,-0.33%
Sep 18 2014,15465.54,15458.88,15477.02,15422.47,173.52M,0.04%
Sep 19 2014,15265.35,15461.26,15461.26,15238.00,453.00M,-1.29%
Sep 22 2014,15129.00,15259.41,15266.11,15117.50,182.38M,-0.89%
Sep 23 2014,15125.67,15124.98,15171.00,15089.41,163.29M,-0.02%
Sep 24 2014,15120.54,15125.67,15164.68,15005.62,192.04M,-0.03%
Sep 25 2014,14893.57,15120.54,15120.54,14879.30,191.93M,-1.50%
Sep 26 2014,15026.77,14893.83,15055.82,14821.71,162.32M,0.89%
Sep 29 2014,14976.92,14976.24,15011.88,14853.64,161.73M,-0.33%
Sep 30 2014,14960.51,14968.38,15047.13,14899.28,217.76M,-0.11%
Oct 01 2014,14805.44,14958.50,14958.50,14764.02,192.40M,-1.04%
Oct 02 2014,14760.64,14781.48,14781.48,14545.59,234.46M,-0.30%
Oct 03 2014,14789.78,14782.04,14875.01,14763.66,195.63M,0.20%
Oct 06 2014,14743.12,14829.59,14878.67,14743.12,153.07M,-0.32%
Oct 07 2014,14576.45,14716.14,14757.89,14572.18,189.99M,-1.13%
Oct 08 2014,14666.47,14584.50,14678.32,14439.62,257.07M,0.62%
Oct 09 2014,14460.60,14661.66,14661.66,14399.98,226.72M,-1.40%
Oct 10 2014,14227.36,14438.45,14438.45,14188.75,245.69M,-1.61%
Oct 14 2014,14036.68,14185.21,14185.21,13977.73,257.77M,-1.34%
Oct 15 2014,13869.88,13957.26,13957.26,13677.34,305.50M,-1.19%
Oct 16 2014,14052.97,13775.76,14166.33,13646.79,267.56M,1.32%
Oct 17 2014,14227.68,14142.04,14297.17,14142.04,238.64M,1.24%
Oct 20 2014,14337.77,14240.11,14354.77,14180.10,162.36M,0.77%
Oct 21 2014,14547.71,14413.18,14564.06,14364.57,189.09M,1.46%
Oct 22 2014,14312.07,14574.25,14584.33,14295.07,202.87M,-1.62%
Oct 23 2014,14486.83,14407.83,14529.13,14384.53,174.79M,1.22%
Oct 24 2014,14543.82,14489.04,14569.42,14436.64,143.07M,0.39%
Oct 27 2014,14469.00,14525.95,14525.95,14385.32,150.43M,-0.51%
Oct 28 2014,14624.25,14503.11,14628.62,14473.87,161.52M,1.07%
Oct 29 2014,14527.57,14634.25,14641.33,14471.60,197.55M,-0.66%
Oct 30 2014,14458.69,14500.89,14546.49,14412.96,193.27M,-0.47%
Oct 31 2014,14613.32,14510.38,14626.98,14507.55,261.26M,1.07%
Nov 03 2014,14537.62,14632.15,14637.56,14519.33,173.20M,-0.52%
Nov 04 2014,14390.43,14522.84,14522.84,14327.02,234.61M,-1.01%
