Date,Price,Open,High,Low,Vol.,Change %
May 01 2013,1139.19,1159.92,1159.92,1138.49,-,-1.80%
May 02 2013,1150.43,1139.19,1151.27,1139.19,-,0.99%
May 03 2013,1165.07,1150.43,1170.17,1150.43,-,1.27%
May 06 2013,1170.87,1165.07,1171.84,1165.07,-,0.50%
May 07 2013,1181.20,1170.89,1181.20,1170.89,-,0.88%
May 08 2013,1186.54,1181.20,1186.54,1178.17,-,0.45%
May 09 2013,1182.72,1186.55,1187.28,1180.74,-,-0.32%
May 10 2013,1189.93,1182.72,1190.09,1182.56,-,0.61%
May 13 2013,1187.85,1188.35,1190.36,1183.99,-,-0.17%
May 14 2013,1200.86,1187.90,1200.87,1187.90,-,1.10%
May 15 2013,1206.34,1199.02,1207.55,1197.88,-,0.46%
May 16 2013,1199.73,1205.08,1208.83,1198.01,-,-0.55%
May 17 2013,1211.54,1202.10,1212.00,1202.10,-,0.98%
May 20 2013,1212.30,1209.77,1216.45,1209.73,-,0.06%
May 21 2013,1214.89,1212.57,1217.54,1210.46,-,0.21%
May 22 2013,1193.77,1215.06,1223.37,1188.92,-,-1.74%
May 23 2013,1193.14,1193.77,1193.77,1178.38,-,-0.05%
May 24 2013,1188.07,1189.51,1189.51,1177.90,-,-0.42%
May 28 2013,1196.80,1191.95,1207.64,1191.30,-,0.73%
May 29 2013,1186.46,1192.15,1192.15,1177.67,-,-0.86%
May 30 2013,1195.28,1187.46,1197.85,1187.46,-,0.74%
May 31 2013,1184.32,1191.92,1200.45,1184.14,-,-0.92%
Jun 03 2013,1180.77,1185.39,1185.77,1169.81,-,-0.30%
Jun 04 2013,1172.07,1180.41,1186.19,1166.59,-,-0.74%
Jun 05 2013,1156.31,1170.38,1170.63,1155.81,-,-1.34%
Jun 06 2013,1170.29,1156.46,1170.29,1154.32,-,1.21%
Jun 07 2013,1181.26,1172.31,1182.33,1168.44,-,0.94%
Jun 10 2013,1181.73,1183.69,1184.68,1175.55,-,0.04%
Jun 11 2013,1167.29,1176.49,1177.74,1162.38,-,-1.22%
Jun 12 2013,1155.90,1171.28,1174.81,1153.78,-,-0.98%
Jun 13 2013,1176.34,1155.40,1178.42,1153.42,-,1.77%
Jun 14 2013,1172.13,1175.89,1180.63,1169.73,-,-0.36%
Jun 17 2013,1178.85,1176.59,1182.61,1173.74,-,0.57%
Jun 18 2013,1188.31,1180.03,1190.47,1180.00,-,0.80%
Jun 19 2013,1171.33,1188.07,1188.07,1171.26,-,-1.43%
Jun 20 2013,1140.23,1165.48,1165.48,1137.53,-,-2.66%
Jun 21 2013,1137.19,1141.14,1144.22,1127.23,-,-0.27%
Jun 24 2013,1124.70,1132.90,1133.96,1114.04,-,-1.10%
Jun 25 2013,1138.25,1129.70,1141.03,1126.17,-,1.20%
Jun 26 2013,1146.19,1143.10,1150.71,1141.26,-,0.70%
Jun 27 2013,1162.66,1150.17,1165.04,1150.17,-,1.44%
Jun 28 2013,1160.82,1160.92,1166.70,1155.55,-,-0.16%
Jul 01 2013,1172.33,1163.34,1178.63,1163.34,-,0.99%
Jul 02 2013,1170.68,1171.90,1180.70,1165.28,-,-0.14%
Jul 03 2013,1171.34,1167.96,1174.07,1165.17,-,0.06%
Jul 05 2013,1186.11,1176.22,1186.11,1169.79,-,1.26%
Jul 08 2013,1188.30,1186.11,1193.44,1186.11,-,0.18%
Jul 09 2013,1201.27,1188.30,1202.94,1188.30,-,1.09%
Jul 10 2013,1201.13,1200.66,1202.92,1195.90,-,-0.01%
Jul 11 2013,1217.04,1206.63,1217.66,1206.63,-,1.32%
Jul 12 2013,1221.24,1216.43,1221.95,1216.43,-,0.35%
Jul 15 2013,1224.84,1222.14,1225.83,1219.81,-,0.29%
Jul 16 2013,1217.04,1225.40,1226.75,1215.21,-,-0.64%
Jul 17 2013,1221.67,1219.01,1224.60,1218.39,-,0.38%
Jul 18 2013,1232.64,1223.77,1233.85,1223.77,-,0.90%
Jul 19 2013,1234.25,1231.58,1235.04,1229.32,-,0.13%
Jul 22 2013,1239.19,1234.36,1240.07,1233.68,-,0.40%
Jul 23 2013,1239.73,1241.23,1242.59,1236.55,-,0.04%
Jul 24 2013,1229.85,1241.95,1243.04,1227.69,-,-0.80%
Jul 25 2013,1234.72,1227.86,1235.11,1225.47,-,0.40%
