Date,Price,Open,High,Low,Vol.,Change %
Apr 22 2016,495.53,492.91,497.40,488.35,-,0.81%
Apr 25 2016,492.50,494.44,498.81,490.20,-,-0.61%
Apr 26 2016,492.40,489.57,496.83,487.02,-,-0.02%
Apr 27 2016,492.04,496.92,503.55,491.21,-,-0.07%
Apr 28 2016,506.87,498.24,509.35,491.39,-,3.01%
Apr 29 2016,507.30,508.07,516.08,506.62,-,0.08%
May 02 2016,505.05,507.65,512.01,503.29,-,-0.44%
May 03 2016,494.35,506.06,506.90,492.31,-,-2.12%
May 04 2016,504.80,492.17,508.16,492.17,-,2.11%
May 05 2016,504.32,508.28,510.31,498.99,-,-0.10%
May 06 2016,507.20,499.55,508.43,498.23,-,0.57%
May 09 2016,504.54,509.37,512.53,503.13,-,-0.52%
May 10 2016,504.07,505.49,508.66,497.97,-,-0.09%
May 11 2016,509.32,502.96,510.77,502.89,-,1.04%
May 12 2016,510.93,510.61,515.52,508.76,-,0.32%
May 13 2016,511.22,509.86,514.52,508.03,-,0.06%
May 16 2016,515.84,513.06,520.52,512.63,-,0.90%
May 17 2016,517.90,519.26,521.51,513.53,-,0.40%
May 18 2016,518.01,516.03,518.90,511.64,-,0.02%
May 19 2016,500.96,511.66,513.24,499.58,-,-3.29%
May 20 2016,502.48,505.43,509.59,500.61,-,0.30%
May 23 2016,507.68,502.13,509.59,498.73,-,1.03%
May 24 2016,513.53,507.62,515.07,504.79,-,1.15%
May 25 2016,523.78,518.75,527.72,518.59,-,2.00%
May 26 2016,526.55,529.10,534.97,523.90,-,0.53%
May 27 2016,524.92,528.84,528.84,523.60,-,-0.31%
May 30 2016,528.88,529.90,530.60,524.31,-,0.75%
May 31 2016,528.57,531.35,532.42,526.33,-,-0.06%
Jun 01 2016,525.55,523.94,527.35,521.79,-,-0.57%
Jun 02 2016,527.65,524.46,533.49,524.46,-,0.40%
Jun 03 2016,542.62,532.54,550.44,532.54,-,2.84%
Jun 06 2016,545.32,547.33,549.75,540.30,-,0.50%
Jun 07 2016,546.52,543.97,549.89,539.18,-,0.22%
