Date,Price,Open,High,Low,Vol.,Change %
Mar 29 2016,31035.34,31116.01,31253.81,30838.82,57.93M,-0.15%
Mar 30 2016,31399.73,31173.13,31519.74,31173.13,57.91M,1.17%
Mar 31 2016,31294.68,31379.01,31388.30,31106.60,57.13M,-0.33%
Apr 01 2016,31298.06,31198.29,31386.69,31106.77,48.06M,0.01%
Apr 04 2016,31252.50,31354.07,31460.49,31177.45,54.96M,-0.15%
Apr 05 2016,30620.45,31158.87,31161.44,30620.45,44.07M,-2.02%
Apr 06 2016,30580.50,30678.36,30782.24,30460.68,48.58M,-0.13%
Apr 07 2016,30506.80,30650.84,30794.67,30390.15,39.87M,-0.24%
Apr 08 2016,30822.06,30540.30,30943.31,30540.30,44.17M,1.03%
Apr 11 2016,31169.18,30822.08,31265.19,30710.84,51.68M,1.13%
Apr 12 2016,31073.75,31222.06,31276.23,30888.65,69.91M,-0.31%
Apr 13 2016,31479.79,31209.19,31511.66,31209.19,68.02M,1.31%
Apr 14 2016,31578.70,31514.16,31638.18,31376.46,50.44M,0.31%
Apr 15 2016,31541.08,31599.86,31617.70,31430.33,39.92M,-0.12%
Apr 18 2016,31686.87,31382.06,31778.13,31258.83,64.78M,0.46%
Apr 19 2016,31613.26,31701.94,31902.34,31539.13,63.41M,-0.23%
Apr 20 2016,31668.18,31531.34,31721.12,31455.05,70.48M,0.17%
Apr 21 2016,31611.15,31689.81,31740.64,31450.80,48.56M,-0.18%
Apr 22 2016,31528.38,31603.99,31711.32,31526.73,39.69M,-0.26%
Apr 25 2016,31469.25,31531.32,31576.42,31374.76,33.69M,-0.19%
Apr 26 2016,31494.15,31470.12,31721.53,31470.12,44.11M,0.08%
Apr 27 2016,31702.07,31507.46,31795.48,31496.81,37.15M,0.66%
Apr 28 2016,31825.47,31687.75,31855.26,31506.30,39.29M,0.39%
Apr 29 2016,31676.04,31791.84,31931.73,31605.93,45.75M,-0.47%
May 02 2016,31627.32,31674.04,31729.70,31395.45,35.93M,-0.15%
May 03 2016,31123.89,31649.25,31661.72,31065.76,45.99M,-1.59%
May 04 2016,31230.37,31110.58,31284.77,31083.47,41.78M,0.34%
